1	0.000644376
0.99	0.003192309
0.98	0.005734652
0.97	0.008264952
0.96	0.010777082
0.94	0.015723817
0.92	0.020553355
0.9	0.025270209
0.88	0.02987922
0.86	0.034378882
0.84	0.038765324
0.82	0.04303489
0.8	0.047184247
0.78	0.051210384
0.76	0.05511169
0.74	0.058886765
0.72	0.06253432
0.7	0.066053494
0.68	0.069441923
0.66	0.07268939
0.64	0.075783425
0.62	0.078711555
0.6	0.081461736
0.58	0.08402268
0.56	0.086391268
0.54	0.088566641
0.52	0.090548582
0.5	0.09233634
0.48	0.093927656
0.46	0.095309843
0.44	0.096465483
0.42	0.097377479
0.4	0.098028521
0.38	0.098404846
0.36	0.098518173
0.34	0.098390545
0.32	0.098044112
0.3	0.097500806
0.28	0.096770951
0.26	0.095784335
0.24	0.094436877
0.22	0.092622454
0.2	0.090232147
0.18	0.087166175
0.16	0.083405077
0.14	0.078959391
0.12	0.073781592
0.1	0.067736419
0.08	0.060675168
0.06	0.052424301
0.05	0.047605408
0.04	0.042071283
0.03	0.035505168
0.02	0.027281934
0.012	0.019201273
0.008	0.01476806
0.004	0.009594992
0.002	0.006238927
0.001	0.004007429
0.0005	0.002514925
0	0
0.0005	-0.005021248
0.001	-0.006388705
0.002	-0.008398817
0.004	-0.011303291
0.008	-0.015360718
0.012	-0.018249924
0.02	-0.021797054
0.03	-0.02430585
0.04	-0.026365422
0.05	-0.028004155
0.06	-0.029168074
0.08	-0.030600044
0.1	-0.031588272
0.12	-0.03221695
0.14	-0.032514892
0.16	-0.03253016
0.18	-0.032309096
0.2	-0.031896859
0.22	-0.031336565
0.24	-0.030663051
0.26	-0.029908574
0.28	-0.029105604
0.3	-0.028286614
0.32	-0.027478698
0.34	-0.026684223
0.36	-0.025898672
0.38	-0.025117637
0.4	-0.024336494
0.42	-0.023551695
0.44	-0.022763134
0.46	-0.021972314
0.48	-0.021180204
0.5	-0.020388094
0.52	-0.019597059
0.54	-0.018806992
0.56	-0.018017571
0.58	-0.017228364
0.6	-0.016439264
0.62	-0.015649843
0.64	-0.014860206
0.66	-0.014070461
0.68	-0.013280502
0.7	-0.01249065
0.72	-0.011700798
0.74	-0.010911053
0.76	-0.010121309
0.78	-0.009331564
0.8	-0.00854182
0.82	-0.007752076
0.84	-0.006962331
0.86	-0.006172587
0.88	-0.005382842
0.9	-0.004593098
0.92	-0.003803353
0.94	-0.003013609
0.96	-0.002223864
0.97	-0.001829046
0.98	-0.001434228
0.99	-0.001039302
1	-0.000644376
