1	0.00081505
0.99	0.00403784
0.98	0.00725356
0.97	0.01045405
0.96	0.01363155
0.94	0.0198885
0.92	0.02599722
0.9	0.0319634
0.88	0.03779318
0.86	0.04348464
0.84	0.0490329
0.82	0.05443332
0.8	0.0596817
0.78	0.06477422
0.76	0.06970884
0.74	0.0744838
0.72	0.07909746
0.7	0.08354874
0.68	0.08783465
0.66	0.09194226
0.64	0.09585579
0.62	0.09955948
0.6	0.10303809
0.58	0.10627734
0.56	0.10927328
0.54	0.11202483
0.52	0.11453172
0.5	0.11679299
0.48	0.11880579
0.46	0.12055407
0.44	0.1220158
0.42	0.12316935
0.4	0.12399283
0.38	0.12446883
0.36	0.12461218
0.34	0.12445074
0.32	0.12401255
0.3	0.12332534
0.28	0.12240218
0.26	0.12115424
0.24	0.11944989
0.22	0.11715489
0.2	0.11413147
0.18	0.11025343
0.16	0.10549615
0.14	0.09987296
0.12	0.09332374
0.1	0.08567742
0.08	0.07674589
0.06	0.06630966
0.05	0.06021441
0.04	0.05321449
0.03	0.04490924
0.02	0.03450796
0.012	0.02428702
0.008	0.0186796
0.004	0.01213637
0.002	0.0078914
0.001	0.00506886
0.0005	0.00318104
0	0
0.0005	-0.0063512
0.001	-0.00808085
0.002	-0.01062337
0.004	-0.01429714
0.008	-0.01942923
0.012	-0.02308369
0.02	-0.02757033
0.03	-0.03074362
0.04	-0.0333487
0.05	-0.03542147
0.06	-0.03689367
0.08	-0.03870492
0.1	-0.0399549
0.12	-0.04075009
0.14	-0.04112694
0.16	-0.04114626
0.18	-0.04086664
0.2	-0.04034522
0.22	-0.03963652
0.24	-0.03878462
0.26	-0.0378303
0.28	-0.03681466
0.3	-0.03577874
0.32	-0.03475684
0.34	-0.03375194
0.36	-0.03275832
0.38	-0.03177042
0.4	-0.03078238
0.42	-0.02978971
0.44	-0.02879229
0.46	-0.02779201
0.48	-0.0267901
0.5	-0.02578818
0.52	-0.02478763
0.54	-0.0237883
0.56	-0.02278979
0.58	-0.02179155
0.6	-0.02079345
0.62	-0.01979494
0.64	-0.01879615
0.66	-0.01779723
0.68	-0.01679804
0.7	-0.01579898
0.72	-0.01479993
0.74	-0.01380101
0.76	-0.01280209
0.78	-0.01180317
0.8	-0.01080425
0.82	-0.00980533
0.84	-0.00880641
0.86	-0.00780749
0.88	-0.00680857
0.9	-0.00580965
0.92	-0.00481073
0.94	-0.00381181
0.96	-0.00281289
0.97	-0.0023135
0.98	-0.0018141
0.99	-0.00131458
1	-0.00081505
