1	0.00095289
0.99	0.00472071
0.98	0.00848026
0.97	0.01222201
0.96	0.01593689
0.94	0.023252
0.92	0.0303938
0.9	0.03736897
0.88	0.04418467
0.86	0.05083866
0.84	0.05732522
0.82	0.06363895
0.8	0.06977492
0.78	0.07572868
0.76	0.08149783
0.74	0.08708032
0.72	0.09247424
0.7	0.09767831
0.68	0.10268904
0.66	0.10749131
0.64	0.1120667
0.62	0.11639675
0.6	0.12046365
0.58	0.12425071
0.56	0.12775332
0.54	0.13097021
0.52	0.13390105
0.5	0.13654475
0.48	0.13889795
0.46	0.14094189
0.44	0.14265083
0.42	0.14399946
0.4	0.14496221
0.38	0.14551871
0.36	0.14568629
0.34	0.14549756
0.32	0.14498526
0.3	0.14418184
0.28	0.14310254
0.26	0.14164356
0.24	0.13965097
0.22	0.13696785
0.2	0.13343312
0.18	0.12889923
0.16	0.12333741
0.14	0.11676324
0.12	0.10910644
0.1	0.10016698
0.08	0.08972497
0.06	0.07752379
0.05	0.07039773
0.04	0.062214
0.03	0.05250419
0.02	0.04034387
0.012	0.02839438
0.008	0.02183865
0.004	0.01418884
0.002	0.00922598
0.001	0.00592609
0.0005	0.00371901
0	0
0.0005	-0.0074253
0.001	-0.00944746
0.002	-0.01241997
0.004	-0.01671503
0.008	-0.02271506
0.012	-0.02698755
0.02	-0.03223296
0.03	-0.0359429
0.04	-0.03898855
0.05	-0.04141187
0.06	-0.04313304
0.08	-0.0452506
0.1	-0.04671197
0.12	-0.04764165
0.14	-0.04808224
0.16	-0.04810481
0.18	-0.04777791
0.2	-0.0471683
0.22	-0.04633976
0.24	-0.04534378
0.26	-0.04422808
0.28	-0.04304066
0.3	-0.04182956
0.32	-0.04063484
0.34	-0.03945998
0.36	-0.03829833
0.38	-0.03714335
0.4	-0.03598822
0.42	-0.03482768
0.44	-0.03366157
0.46	-0.03249213
0.48	-0.03132077
0.5	-0.03014942
0.52	-0.02897966
0.54	-0.02781133
0.56	-0.02664395
0.58	-0.02547689
0.6	-0.02430999
0.62	-0.02314261
0.64	-0.02197491
0.66	-0.02080706
0.68	-0.01963888
0.7	-0.01847087
0.72	-0.01730286
0.74	-0.016135
0.76	-0.01496715
0.78	-0.01379929
0.8	-0.01263144
0.82	-0.01146358
0.84	-0.01029573
0.86	-0.00912787
0.88	-0.00796002
0.9	-0.00679216
0.92	-0.00562431
0.94	-0.00445645
0.96	-0.0032886
0.97	-0.00270475
0.98	-0.0021209
0.99	-0.00153689
1	-0.00095289
