1.00000000	0.00187629
0.99999454	0.00193370
0.99997248	0.00200947
0.99992345	0.00210492
0.99983505	0.00222133
0.99969290	0.00236087
0.99948071	0.00252592
0.99918037	0.00271924
0.99877203	0.00294393
0.99823420	0.00320338
0.99754388	0.00350115
0.99667665	0.00384097
0.99560688	0.00422665
0.99430779	0.00466200
0.99275170	0.00515069
0.99091014	0.00569615
0.98875409	0.00630131
0.98625415	0.00696836
0.98338073	0.00769836
0.98010434	0.00849099
0.97639573	0.00934439
0.97222621	0.01025517
0.96756783	0.01121902
0.96239363	0.01223198
0.95667790	0.01330066
0.95039643	0.01443665
0.94352674	0.01564802
0.93604834	0.01694072
0.92794297	0.01831937
0.91919482	0.01978756
0.90979073	0.02134800
0.89972041	0.02300254
0.88897658	0.02475215
0.87755517	0.02659680
0.86545546	0.02853542
0.85268013	0.03056574
0.83923545	0.03268426
0.82513122	0.03488617
0.81038090	0.03716780
0.79500151	0.03953116
0.77901368	0.04197618
0.76244151	0.04450003
0.74531253	0.04709755
0.72765756	0.04976120
0.70951049	0.05248058
0.69090816	0.05524189
0.67189007	0.05803624
0.65249816	0.06085319
0.63277659	0.06366486
0.61277142	0.06641624
0.59253034	0.06902668
0.57210212	0.07149346
0.55153640	0.07383362
0.53088341	0.07605090
0.51019361	0.07813855
0.48951734	0.08008058
0.46890450	0.08185200
0.44840419	0.08341832
0.42806442	0.08473407
0.40793180	0.08574045
0.38805124	0.08636136
0.36846572	0.08649712
0.34921588	0.08611624
0.33033944	0.08544294
0.31187162	0.08462163
0.29384504	0.08370575
0.27628953	0.08269021
0.25923183	0.08159789
0.24269556	0.08047160
0.22670131	0.07931428
0.21126658	0.07809181
0.19640579	0.07676895
0.18213041	0.07524735
0.16844940	0.07317082
0.15536838	0.07042625
0.14288934	0.06736219
0.13101187	0.06420482
0.11973326	0.06109137
0.10904861	0.05810946
0.09895093	0.05532149
0.08943146	0.05274553
0.08047997	0.05024429
0.07208503	0.04755995
0.06423341	0.04469679
0.05691039	0.04189418
0.05010073	0.03923740
0.04378868	0.03673849
0.03795824	0.03434646
0.03259319	0.03199943
0.02767751	0.02955197
0.02319523	0.02691881
0.01913000	0.02442342
0.01546651	0.02213521
0.01219058	0.01987732
0.00928918	0.01734138
0.00674928	0.01473490
0.00455888	0.01230574
0.00270828	0.00975049
0.00118988	0.00633799
0.00000000	0.00000000
0.00121478	-0.00693133
0.00274559	-0.01013612
0.00460490	-0.01222185
0.00680380	-0.01432530
0.00935270	-0.01650990
0.01226245	-0.01842672
0.01554553	-0.01998373
0.01921595	-0.02138239
0.02328833	-0.02270197
0.02777774	-0.02386609
0.03269975	-0.02479181
0.03807072	-0.02560440
0.04390688	-0.02625567
0.05022461	-0.02678988
0.05704008	-0.02722681
0.06436895	-0.02754183
0.07222612	-0.02763888
0.08062585	-0.02750106
0.08958169	-0.02732413
0.09910596	-0.02730382
0.10920914	-0.02744740
0.11989989	-0.02771539
0.13118516	-0.02815151
0.14306949	-0.02865158
0.15555441	-0.02872037
0.16864024	-0.02854518
0.18232454	-0.02822141
0.19660200	-0.02780547
0.21146445	-0.02736864
0.22690062	-0.02691458
0.24289609	-0.02640323
0.25943335	-0.02580642
0.27649193	-0.02517864
0.29404814	-0.02453529
0.31207519	-0.02387360
0.33054326	-0.02318950
0.34941964	-0.02247676
0.36866878	-0.02172489
0.38825252	-0.02091660
0.40813031	-0.02005572
0.42825937	-0.01916759
0.44859500	-0.01827460
0.46909073	-0.01740171
0.48969871	-0.01658458
0.51036998	-0.01586132
0.53105466	-0.01522020
0.55170241	-0.01464270
0.57226275	-0.01411560
0.59268543	-0.01362955
0.61292076	-0.01317824
0.63291998	-0.01275782
0.65263554	-0.01236662
0.67202148	-0.01200505
0.69103372	-0.01167590
0.70963032	-0.01138481
0.72777181	-0.01113000
0.74542135	-0.01089827
0.76254504	-0.01067750
0.77911205	-0.01045664
0.79509487	-0.01022473
0.81046934	-0.00996976
0.82521484	-0.00967702
0.83931427	-0.00932601
0.85275416	-0.00888672
0.86552468	-0.00835795
0.87761965	-0.00777004
0.88903643	-0.00714948
0.89977580	-0.00651753
0.90984184	-0.00589048
0.91924185	-0.00528043
0.92798615	-0.00469607
0.93608790	-0.00414341
0.94356290	-0.00362641
0.95042942	-0.00314753
0.95670794	-0.00270812
0.96242091	-0.00230886
0.96759253	-0.00194908
0.97224850	-0.00162475
0.97641576	-0.00133092
0.98012226	-0.00106263
0.98339671	-0.00081525
0.98626832	-0.00058476
0.98876661	-0.00036785
0.99092113	-0.00016193
0.99276130	0.00003490
0.99431612	0.00022373
0.99561405	0.00040529
0.99668277	0.00057970
0.99754905	0.00074678
0.99823851	0.00090612
0.99877557	0.00105715
0.99918323	0.00119919
0.99948295	0.00133154
0.99969460	0.00145343
0.99983628	0.00156400
0.99992428	0.00166242
0.99997297	0.00174773
0.99999476	0.00181929
1.00000000	0.00187629
