0.43115605	-0.02147849
0.44478148	-0.02061885
0.45848098	-0.01989669
0.47222493	-0.01927932
0.48598186	-0.01872910
0.49972980	-0.01822310
0.51345217	-0.01774716
0.52713559	-0.01729307
0.54076842	-0.01685726
0.55434052	-0.01643867
0.56784369	-0.01603259
0.58126843	-0.01563522
0.59460275	-0.01524432
0.60783136	-0.01485856
0.62093379	-0.01447725
0.63388100	-0.01410018
0.64664916	-0.01372738
0.65925351	-0.01335872
0.67170296	-0.01299429
0.68399467	-0.01263444
0.69611599	-0.01227979
0.70804368	-0.01193131
0.71974005	-0.01159045
0.73116800	-0.01125856
0.74235671	-0.01093420
0.75333263	-0.01061587
0.76410361	-0.01030259
0.77466391	-0.00999370
0.78499533	-0.00968867
0.79506521	-0.00938701
0.80482610	-0.00908823
0.81429092	-0.00879315
0.82350649	-0.00850369
0.83249203	-0.00822198
0.84124740	-0.00795059
0.84975642	-0.00769296
0.85798508	-0.00745399
0.86589027	-0.00723880
0.87350390	-0.00704017
0.88086806	-0.00684741
0.88800092	-0.00665124
0.89490524	-0.00644225
0.90157174	-0.00620958
0.90797932	-0.00593940
0.91409438	-0.00561378
0.91992355	-0.00523700
0.92551252	-0.00483513
0.93088329	-0.00442409
0.93604158	-0.00401334
0.94098169	-0.00360872
0.94568762	-0.00321398
0.95013566	-0.00283161
0.95434269	-0.00246400
0.95834133	-0.00211409
0.96214685	-0.00178525
0.96576434	-0.00148145
0.96919237	-0.00120744
0.97242454	-0.00096910
0.97545015	-0.00077364
0.97827320	-0.00061568
0.98091564	-0.00047347
0.98338836	-0.00033060
0.98569515	-0.00017413
0.98783600	0.00000729
0.98980870	0.00022438
0.99160970	0.00048762
0.99324154	0.00079193
0.99471984	0.00110178
0.99605368	0.00139589
0.99724726	0.00166380
0.99830252	0.00190016
0.99922012	0.00210248
1.00000000	0.00227005
