1.00000000	0.00396740
0.99921581	0.00416758
0.99829327	0.00440287
0.99723264	0.00467321
0.99603359	0.00497875
0.99469478	0.00532000
0.99321329	0.00569802
0.99158316	0.00611493
0.98979209	0.00657505
0.98782468	0.00708367
0.98568231	0.00763988
0.98336897	0.00824143
0.98088685	0.00888602
0.97823545	0.00957117
0.97540974	0.01029393
0.97239622	0.01105042
0.96917150	0.01183569
0.96573725	0.01264838
0.96210483	0.01348809
0.95828044	0.01435296
0.95426468	0.01523909
0.95005074	0.01613943
0.94561994	0.01704146
0.94093559	0.01792412
0.93598973	0.01878273
0.93080542	0.01963029
0.92539774	0.02047738
0.91977362	0.02133277
0.91393122	0.02220450
0.90785727	0.02310091
0.90152068	0.02403203
0.89487715	0.02500870
0.88794646	0.02602848
0.88076197	0.02708560
0.87334211	0.02817630
0.86569246	0.02929841
0.85780448	0.03045118
0.84965001	0.03163560
0.84117772	0.03285466
0.83239624	0.03410733
0.82334901	0.03539027
0.81406278	0.03670151
0.80455064	0.03804021
0.79481277	0.03940674
0.78483380	0.04080293
0.77457565	0.04223295
0.76401101	0.04369994
0.75318449	0.04520012
0.74213313	0.04673098
0.73087878	0.04829228
0.71943112	0.04988607
0.70778763	0.05151734
0.69593008	0.05319558
0.68382835	0.05493296
0.67150640	0.05671739
0.65900227	0.05852738
0.64634110	0.06034188
0.63353916	0.06213690
0.62060553	0.06388160
0.60754200	0.06553232
0.59434157	0.06702418
0.58100846	0.06833929
0.56756708	0.06953352
0.55403755	0.07064652
0.54043674	0.07170349
0.52678025	0.07271982
0.51308412	0.07370332
0.49936676	0.07465468
0.48564635	0.07557008
0.47192481	0.07645396
0.45820483	0.07730803
0.44449518	0.07812779
0.43081067	0.07890245
0.41717366	0.07961330
0.40361750	0.08022996
0.39019040	0.08070628
0.37690071	0.08103925
0.36371981	0.08126618
0.35063730	0.08140540
0.33765840	0.08145926
0.32480294	0.08141559
0.31210801	0.08124545
0.29963544	0.08089627
0.28743725	0.08032500
0.27546286	0.07958680
0.26367289	0.07872758
0.25205528	0.07776895
0.24061942	0.07671440
0.22939611	0.07555062
0.21844282	0.07424440
0.20784450	0.07274293
0.19758174	0.07107069
0.18757970	0.06929663
0.17780303	0.06746656
0.16824532	0.06561245
0.15892468	0.06375855
0.14988563	0.06192545
0.14120759	0.06013318
0.13293592	0.05839236
0.12498255	0.05669096
0.11728739	0.05501815
0.10982667	0.05336574
0.10260341	0.05172646
0.09564532	0.05009270
0.08900890	0.04845511
0.08277182	0.04680326
0.07688759	0.04514463
0.07127312	0.04349321
0.06588822	0.04185894
0.06072142	0.04024978
0.05578404	0.03867309
0.05111010	0.03713661
0.04676108	0.03564965
0.04275422	0.03421493
0.03900526	0.03282184
0.03546230	0.03146210
0.03210388	0.03012950
0.02892958	0.02881858
0.02595710	0.02752364
0.02322383	0.02623775
0.02076757	0.02495509
0.01853247	0.02368399
0.01646462	0.02243322
0.01453854	0.02120815
0.01274638	0.02001219
0.01109327	0.01884759
0.00959614	0.01771584
0.00828320	0.01661793
0.00714210	0.01555745
0.00612415	0.01454150
0.00520319	0.01357799
0.00436783	0.01267587
0.00361585	0.01184561
0.00295176	0.01109984
0.00238594	0.01045426
0.00192585	0.00991626
0.00154403	0.00943731
0.00121780	0.00896606
0.00093673	0.00846207
0.00069678	0.00788954
0.00049760	0.00721441
0.00034105	0.00640284
0.00022966	0.00542645
0.00015351	0.00436140
0.00009857	0.00332557
0.00005837	0.00238262
0.00002987	0.00156726
0.00001148	0.00089703
0.00000198	0.00037670
0.00000000	0.00000000
0.00000470	-0.00030317
0.00001755	-0.00058228
0.00004005	-0.00082716
0.00007350	-0.00103712
0.00011938	-0.00122146
0.00018019	-0.00140110
0.00026093	-0.00161339
0.00037230	-0.00192486
0.00052996	-0.00242137
0.00073390	-0.00309929
0.00098081	-0.00393045
0.00126995	-0.00488764
0.00160437	-0.00594292
0.00199366	-0.00706467
0.00245989	-0.00821183
0.00303190	-0.00934264
0.00370291	-0.01046143
0.00446218	-0.01157967
0.00530507	-0.01270484
0.00623385	-0.01384052
0.00726030	-0.01498573
0.00841159	-0.01613289
0.00973702	-0.01726519
0.01124422	-0.01838010
0.01290538	-0.01948760
0.01470446	-0.02059291
0.01663718	-0.02169648
0.01871241	-0.02279335
0.02095709	-0.02387100
0.02342758	-0.02490458
0.02617427	-0.02587200
0.02915707	-0.02678992
0.03234059	-0.02767337
0.03570804	-0.02852999
0.03925989	-0.02936088
0.04301676	-0.03015981
0.04702806	-0.03091045
0.05137776	-0.03158450
0.05605821	-0.03218452
0.06100610	-0.03273202
0.06618547	-0.03323968
0.07158329	-0.03371299
0.07720916	-0.03415077
0.08310069	-0.03454397
0.08933749	-0.03487212
0.09597591	-0.03512000
0.10294033	-0.03530528
0.11017171	-0.03544045
0.11764097	-0.03552908
0.12534444	-0.03556657
0.13330581	-0.03553859
0.14158590	-0.03541680
0.15027259	-0.03516318
0.15931833	-0.03479810
0.16864471	-0.03435716
0.17820771	-0.03386435
0.18798935	-0.03333650
0.19799592	-0.03278591
0.20826227	-0.03222188
0.21886241	-0.03165169
0.22981786	-0.03107889
0.24104451	-0.03050307
0.25248458	-0.02992347
0.26410659	-0.02933910
0.27590007	-0.02874859
0.28787528	-0.02814990
0.30006852	-0.02753985
0.31253289	-0.02691469
0.32522399	-0.02627750
0.33807752	-0.02563323
0.35105502	-0.02498583
0.36413592	-0.02433896
0.37731463	-0.02369653
0.39060142	-0.02306342
0.40402508	-0.02244605
0.41757685	-0.02184491
0.43120882	-0.02125464
0.44488789	-0.02067155
0.45859186	-0.02009316
0.47230599	-0.01951765
0.48602155	-0.01894356
0.49973583	-0.01836951
0.51344691	-0.01779483
0.52713667	-0.01722181
0.54078672	-0.01665355
0.55438104	-0.01609364
0.56790401	-0.01554661
0.58133876	-0.01501862
0.59466513	-0.01451848
0.60785855	-0.01405821
0.62091447	-0.01363580
0.63384025	-0.01324009
0.64663425	-0.01286485
0.65928732	-0.01250734
0.67178287	-0.01216752
0.68409505	-0.01184793
0.69618465	-0.01155430
0.70803232	-0.01128821
0.71966864	-0.01104016
0.73111021	-0.01080261
0.74235872	-0.01056984
0.75340404	-0.01033688
0.76422417	-0.01009867
0.77478227	-0.00984917
0.78503408	-0.00958201
0.79500689	-0.00930012
0.80473899	-0.00900763
0.81424562	-0.00870546
0.82352628	-0.00839207
0.83256727	-0.00806352
0.84134087	-0.00771301
0.84980262	-0.00733001
0.85794990	-0.00691550
0.86583422	-0.00648547
0.87348192	-0.00605065
0.88089983	-0.00561808
0.88808045	-0.00519285
0.89500266	-0.00477912
0.90162972	-0.00438085
0.90795575	-0.00399911
0.91402748	-0.00363106
0.91987152	-0.00327466
0.92549806	-0.00292857
0.93090625	-0.00259179
0.93608640	-0.00226345
0.94101990	-0.00194269
0.94568506	-0.00162867
0.95010666	-0.00132168
0.95431623	-0.00102198
0.95832889	-0.00072924
0.96215025	-0.00044266
0.96577971	-0.00016107
0.96921205	0.00011713
0.97243797	0.00039402
0.97545089	0.00067115
0.97827150	0.00094545
0.98091640	0.00121512
0.98339242	0.00148042
0.98570130	0.00174278
0.98784188	0.00200434
0.98981123	0.00226774
0.99160590	0.00253552
0.99323489	0.00280076
0.99471313	0.00305200
0.99604800	0.00328336
0.99724301	0.00349178
0.99829978	0.00367566
0.99921884	0.00383427
1.00000000	0.00396740
